ID,Title,Mean,Episodes,Rating,Popularity,Genres
61274,Ginga Tokkyuu Milky☆Subway,7.83,12,pg_13,6346,"Comedy, Sci-Fi, Space"
14175,Hanasaku Iroha Movie: Home Sweet Home,7.83,1,pg_13,2370,"Drama, Workplace"
3604,Hidamari Sketch x 365,7.83,13,pg_13,3639,"CGDCT, Iyashikei, School, Slice of Life, Visual Arts"
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,7.83,1,pg,5891,"Comedy, Drama"
32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,7.83,1,pg_13,588,"Comedy, Fantasy, Isekai, Parody"
32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,7.83,1,pg_13,3152,"Comedy, Shounen, Sports, Team Sports"
31741,Magi: Sinbad no Bouken (TV),7.83,13,pg_13,487,"Action, Adventure, Fantasy, Shounen"
49784,Mairimashita! Iruma-kun 3rd Season,7.83,21,pg_13,1151,"Comedy, Fantasy, School, Shounen"
4087,Michiko to Hatchin,7.83,22,r,1250,"Action, Adventure"
569,Musekinin Kanchou Tylor,7.83,26,pg_13,3337,"Adult Cast, Comedy, Military, Parody, Sci-Fi, Space"
1376,Ojamajo Doremi Na-i-sho,7.83,13,g,6258,"Comedy, Mahou Shoujo"
36796,Owarimonogatari 2nd Season Recaps,7.83,2,r,4654,"Comedy, Mystery, Supernatural, Vampire"
400,Seihou Bukyou Outlaw Star,7.83,24,r+,1589,"Action, Adventure, Comedy, Sci-Fi, Seinen, Space"
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,7.83,1,pg_13,2864,"Boys Love, Childcare, Comedy, Drama, Workplace"
42091,Shingeki no Kyojin: Chronicle,7.83,1,r,2379,"Action, Drama, Gore, Military, Shounen, Survival, Suspense"
36106,Shingeki no Kyojin: Lost Girls,7.83,3,r,807,"Action, Drama"
6582,Tentai Senshi Sunred 2nd Season,7.83,26,pg_13,7466,"Comedy, Gag Humor, Parody, Seinen, Super Power"
9941,Tiger & Bunny,7.83,25,pg_13,1160,"Action, Adult Cast, Comedy, Mystery, Sci-Fi, Super Power"
42249,Tokyo Revengers,7.83,24,r,105,"Action, Delinquents, Drama, Shounen, Time Travel"
52093,Trigun Stampede,7.83,12,pg_13,1227,"Action, Adult Cast, Adventure, Sci-Fi, Shounen"
6505,Tteotda Keunyeo!!,7.83,5,g,4848,"Anthropomorphic, Comedy, Romance"
53859,Wan Sheng Jie 4,7.83,12,pg_13,5509,"Comedy, Fantasy, Mythology, Urban Fantasy"
58555,You Shou Yan 3rd Season,7.83,12,pg_13,15839,"Comedy, Fantasy"
890,Yuusha-Ou GaoGaiGar,7.83,49,pg_13,4924,"Adventure, Mecha, Sci-Fi, Super Power"
61784,Zhu Xian 3rd Season,7.83,26,pg_13,14311,"Action, Adventure, Fantasy, Historical, Martial Arts"
34504,Seitokai Yakuindomo Movie,7.82,1,r,3007,"Comedy, Gag Humor, School, Shounen"
849,Suzumiya Haruhi no Yuuutsu,7.82,14,pg_13,195,"Award Winning, Comedy, Mystery, School, Sci-Fi"
54918,Tokyo Revengers: Tenjiku-hen,7.82,13,r,1054,"Action, Delinquents, Drama, Shounen, Time Travel"
17909,Uchouten Kazoku,7.82,13,pg_13,1430,"Anthropomorphic, Award Winning, Drama, Mythology, Supernatural"
32998,91 Days,7.82,12,r,286,"Action, Adult Cast, Drama, Historical, Organized Crime, Suspense"
1485,Akachan to Boku,7.82,35,g,4080,"Childcare, Comedy, Drama, Shoujo"
51716,Bishoujo Senshi Sailor Moon Cosmos Movie,7.82,2,pg_13,4703,"Mahou Shoujo, Romance, Shoujo"
388,Capeta,7.82,52,pg,3867,"Racing, Shounen, Sports"
12893,Danshi Koukousei no Nichijou Specials,7.82,6,pg_13,1665,"Comedy, Gag Humor, School"
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7.82,1,pg_13,1910,"Adventure, Drama, Fantasy, Shounen"
40956,Enen no Shouboutai: Ni no Shou,7.82,24,pg_13,225,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy"
28669,Go! Princess Precure,7.82,50,g,4267,"Action, Comedy, Mahou Shoujo, School"
39534,Jibaku Shounen Hanako-kun,7.82,12,pg_13,352,"School, Shounen, Supernatural"
56704,Kengan Ashura Season 2 Part 2,7.82,16,r,4606,"Action, Martial Arts"
37765,Kidou Senshi Gundam: Senkou no Hathaway,7.82,1,pg_13,3175,"Drama, Mecha, Military, Sci-Fi, Space"
28881,New Initial D Movie: Legend 2 - Tousou,7.82,1,pg_13,3599,"Racing, Seinen"
56175,Oomuro-ke: Dear Sisters,7.82,1,pg_13,5583,"CGDCT, Comedy, Girls Love, School"
4280,Kara no Kyoukai Movie 4: Garan no Dou,7.81,1,r,1157,"Action, Fantasy, Mystery, Suspense, Urban Fantasy"
50410,One Piece Film: Red,7.81,1,pg_13,1246,"Action, Adventure, Award Winning, Comedy, Drama, Fantasy, Idols (Female), Shounen"
43439,Shadows House,7.81,13,pg_13,985,"Fantasy, Mystery, Seinen"
49200,Shiguang Dailiren Fanwai Pian: Biwu Zhaoqin,7.81,1,pg_13,3355,"Adult Cast, Drama, Mystery, Super Power, Suspense, Time Travel"
49363,SK∞ OVA: Extra Part,7.81,1,pg_13,3562,Slice of Life
39575,Somali to Mori no Kamisama,7.81,12,pg_13,877,"Adventure, Anthropomorphic, Childcare, Drama, Fantasy"
12445,Tasogare Otome x Amnesia,7.81,12,r,578,"Horror, Mystery, Romance, School, Shounen, Supernatural"
40615,Umibe no Étranger,7.81,1,r+,1274,Boys Love
10521,Working'!!,7.81,13,pg_13,943,"Comedy, Love Status Quo, Romance, Seinen, Workplace"
48548,5-toubun no Hanayome Movie,7.81,1,pg_13,899,"Comedy, Harem, Romance, School, Shounen"
9465,Break Blade Movie 4: Sanka no Chi,7.81,1,r,2878,"Adult Cast, Fantasy, Mecha, Military, Shounen"
966,Crayon Shin-chan,7.81,0,g,2442,"Comedy, Ecchi, School, Seinen"
2397,Digimon Adventure: Bokura no War Game!,7.81,1,pg,2377,"Adventure, Comedy, Kids, Sci-Fi"
23289,Gekkan Shoujo Nozaki-kun,7.81,12,pg_13,190,"Comedy, Otaku Culture, Romance, School"
29093,Grisaia no Meikyuu: Caprice no Mayu 0,7.81,1,r+,1062,Drama
267,Gungrave,7.81,26,r,1264,"Action, Adult Cast, Drama, Gore, Organized Crime, Sci-Fi, Super Power"
40372,Haikyuu!! (OVA),7.81,10,pg_13,4177,"Shounen, Sports, Team Sports"
40046,Id:Invaded,7.81,13,r,620,"Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense"
24921,Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,7.8,1,pg_13,3702,"Action, Sci-Fi, Seinen"
31478,Bungou Stray Dogs,7.8,12,r,89,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power"
1472,City Hunter 3,7.8,13,pg_13,4123,"Action, Comedy, Mystery, Shounen"
48702,Dance Dance Danseur,7.8,11,pg_13,2267,"Drama, Performing Arts, Seinen"
2035,Eikoku Koi Monogatari Emma: Molders-hen,7.8,12,g,3845,"Adult Cast, Drama, Historical, Romance, Seinen"
2623,Flanders no Inu (Movie),7.8,1,g,4148,"Drama, Historical, Pets, Visual Arts"
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,7.8,7,pg_13,4500,"Drama, Mecha, Sci-Fi, Shounen, Super Power"
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,7.8,12,r,2260,"Adult Cast, Drama, Military, Sci-Fi, Space"
4872,Goku Sayonara Zetsubou Sensei,7.8,3,r,2694,"Comedy, Gag Humor, Parody, School, Shounen"
9563,Hidamari Sketch x ☆☆☆ Specials,7.8,2,pg_13,4650,"CGDCT, Iyashikei, School, Slice of Life, Visual Arts"
451,InuYasha Movie 3: Tenka Hadou no Ken,7.8,1,pg_13,2079,"Action, Adventure, Fantasy, Historical, Mythology, Romance, Shounen, Time Travel"
253,Jungle wa Itsumo Hare nochi Guu,7.8,26,pg_13,3515,"Comedy, Gag Humor, School, Shounen"
59177,Kaijuu 8-gou 2nd Season,7.8,11,pg_13,863,"Action, Adult Cast, Fantasy, Military, Sci-Fi, Shounen, Urban Fantasy"
48926,"Komi-san wa, Comyushou desu.",7.8,12,pg_13,189,"Comedy, School, Shounen"
33489,Little Witch Academia (TV),7.8,25,g,332,"Adventure, Comedy, Fantasy, School"
4472,Lucky☆Star: Original na Visual to Animation,7.8,1,pg_13,1718,"CGDCT, Comedy, School, Video Game"
40082,Lupin III: The First,7.8,1,pg_13,3582,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen"
7304,Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,7.8,1,pg_13,5079,"Adventure, Mystery"
57559,MF Ghost 2nd Season,7.8,12,pg_13,3769,"Drama, Racing, Seinen"
19613,New Initial D Movie: Legend 1 - Kakusei,7.8,1,pg_13,3792,"Action, Racing, Seinen"
55745,Nitian Xie Shen,7.8,30,pg_13,12042,"Action, Adventure, Fantasy, Historical, Martial Arts"
33190,Planetarian: Hoshi no Hito,7.8,1,pg_13,3366,"Drama, Sci-Fi"
31592,Pokemon XY&Z,7.8,47,pg,1639,"Action, Adventure, Comedy, Fantasy, Kids"
11123,Sekaiichi Hatsukoi 2,7.8,12,pg_13,1523,"Adult Cast, Boys Love, Otaku Culture, Workplace"
4163,Seto no Hanayome OVA,7.8,2,pg_13,3280,"Comedy, Organized Crime, Parody, Romance, School, Shounen, Supernatural"
44196,Shanhe Jian Xin,7.8,16,pg_13,5015,"Action, Fantasy, Historical, Martial Arts"
1172,Slayers Try,7.8,26,pg_13,3176,"Action, Adventure, Comedy, Fantasy"
32093,Tanaka-kun wa Itsumo Kedaruge,7.8,12,pg_13,493,"Iyashikei, School, Slice of Life"
95,Turn A Gundam,7.8,50,pg_13,3331,"Adventure, Award Winning, Drama, Mecha, Military, Romance, Sci-Fi, Space"
60787,Xingchen Bian 6th Season,7.8,28,pg_13,13950,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
12403,Yuru Yuri♪♪,7.8,12,pg_13,1309,"CGDCT, Comedy, Gag Humor, Girls Love, School"
49733,Yuukoku no Moriarty OVA,7.8,2,r,3606,"Adult Cast, Historical, Mystery, Psychological, Shounen, Suspense"
45055,Taishou Otome Otogibanashi,7.79,12,pg_13,1593,"Comedy, Drama, Historical, Romance, Shounen"
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,7.79,1,g,6571,"CGDCT, Iyashikei, Slice of Life"
16870,The Last: Naruto the Movie,7.79,1,pg_13,365,"Action, Adventure, Fantasy, Romance, Shounen"
22319,Tokyo Ghoul,7.79,12,r,10,"Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy"
51761,Uma Musume: Pretty Derby - Road to the Top,7.79,4,pg_13,3886,"Anthropomorphic, Racing, Sports"
202,Wolf's Rain,7.79,26,pg_13,766,"Action, Adventure, Drama, Fantasy, Mystery"
58749,Arknights: Rise from Ember,7.79,10,pg_13,4426,"Action, Fantasy"
21185,Baby Steps,7.79,25,pg_13,1607,"School, Shounen, Sports"
39195,Beastars,7.79,12,r,203,"Anthropomorphic, Drama, Psychological, School, Shounen, Suspense"
46352,Blue Period,7.79,12,pg_13,481,"Drama, School, Seinen, Visual Arts"
9724,Break Blade Movie 5: Shisen no Hate,7.79,1,r,3235,"Adult Cast, Fantasy, Mecha, Military, Shounen"
33280,Gochuumon wa Usagi desu ka?? Dear My Sister,7.79,1,pg_13,3693,"CGDCT, Iyashikei, Slice of Life, Workplace"
49738,Heike Monogatari,7.79,11,pg_13,2479,"Drama, Historical, Samurai, Supernatural"
12413,Jormungand,7.79,12,r+,676,"Action, Adult Cast, Adventure, Military, Organized Crime, Seinen"
28725,Kokoro ga Sakebitagatterunda.,7.79,1,pg_13,757,"Drama, Performing Arts, Romance, School"
16916,Kuroko no Basket: Tip Off,7.79,1,pg_13,2171,"School, Shounen, Sports, Team Sports"
14349,Little Witch Academia,7.79,1,pg_13,843,"Adventure, Comedy, Fantasy, School"
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,7.79,1,r+,4355,"Action, Adult Cast, Adventure, Drama, Seinen"
22097,Magi: Sinbad no Bouken,7.79,5,pg_13,1772,"Action, Adventure, Fantasy, Shounen"
34745,Mahoujin Guruguru (2017),7.79,24,pg_13,4220,"Adventure, Comedy, Fantasy, Parody, Shounen"
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,7.79,12,pg_13,522,"Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen"
875,Mind Game,7.79,1,r,2405,"Adult Cast, Adventure, Avant Garde, Award Winning, Comedy, Psychological, Romance"
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,7.79,1,r,1317,"Adventure, Drama, Fantasy, Isekai, Reincarnation"
54724,Nige Jouzu no Wakagimi,7.79,12,r,1387,"Adventure, Comedy, Historical, Samurai, Shounen"
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,7.79,1,pg_13,3650,"Adult Cast, Comedy, Josei, Music, Performing Arts, Romance"
468,Innocence,7.78,1,r,1537,"Adult Cast, Award Winning, Detective, Mecha, Military, Mystery, Psychological, Sci-Fi, Seinen, Suspense"
570,Jin-Rou,7.78,1,r,1352,"Action, Adult Cast, Award Winning, Drama, Military, Psychological, Romance, Suspense"
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.78,6,pg_13,6148,"Comedy, Gag Humor, Shounen"
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,7.78,1,pg_13,2653,"Slice of Life, Supernatural"
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,7.78,373,pg_13,5211,"Adult Cast, Comedy, Gag Humor, Shounen"
97,Last Exile,7.78,26,pg_13,1453,"Action, Adventure, Sci-Fi"
1729,Maria-sama ga Miteru 3rd,7.78,5,pg_13,4894,"Drama, Girls Love, School, Shoujo"
1366,Meitantei Conan Movie 07: Meikyuu no Crossroad,7.78,1,pg_13,3246,"Adventure, Comedy, Detective, Mystery, Shounen"
1505,Meitantei Conan Movie 09: Suihei Senjou no Strategy,7.78,1,pg_13,3336,"Adventure, Comedy, Detective, Mystery, Shounen"
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,7.78,1,pg_13,2068,"Action, Adventure, Drama, Fantasy, Shounen"
15771,Saint☆Oniisan (Movie),7.78,1,pg_13,2285,"Comedy, Seinen"
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,7.78,1,g,9173,"Action, Mahou Shoujo"
40215,Aggressive Retsuko (ONA) 3rd Season,7.78,10,pg_13,2367,"Anthropomorphic, Comedy, Workplace"
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,7.78,1,r,3441,"Mecha, Military, Sci-Fi, Super Power"
10029,Coquelicot-zaka kara,7.78,1,g,1217,"Award Winning, Historical, Romance, School, Shoujo"
552,Digimon Adventure,7.78,54,pg,617,"Action, Adventure, Comedy, Fantasy, Isekai, Kids"
6033,Dragon Ball Kai,7.78,97,pg_13,612,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen"
37033,Emiya-san Chi no Kyou no Gohan,7.78,13,pg_13,1805,"Gourmet, Iyashikei, Slice of Life"
35806,"Haikyuu!! vs. ""Akaten""",7.78,1,pg_13,2297,"School, Shounen, Sports, Team Sports"
31733,Bishoujo Senshi Sailor Moon Crystal Season III,7.77,13,pg_13,2969,"Mahou Shoujo, Romance, Shoujo"
62352,Chainsaw Man Recap,7.77,2,r,6053,"Action, Fantasy, Gore, Shounen, Urban Fantasy"
38990,Chuan Shu Zijiu Zhinan,7.77,10,r,5095,"Comedy, Drama, Fantasy, Historical, Isekai"
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",7.77,1,pg_13,998,"Drama, Romance, School"
1824,Hadashi no Gen,7.77,1,pg_13,3155,"Award Winning, Drama, Historical, Shounen"
35678,Hibike! Euphonium Movie 3: Chikai no Finale,7.77,1,pg_13,2620,"Drama, Music, Performing Arts, School"
20431,Hoozuki no Reitetsu,7.77,13,pg_13,1830,"Comedy, Fantasy, Seinen"
2762,Igano Kabamaru,7.77,24,pg_13,6388,"Action, Adventure, Comedy, Romance, School, Shoujo"
34451,Kekkai Sensen & Beyond,7.77,12,r,536,"Action, Fantasy, Shounen, Super Power, Urban Fantasy, Vampire"
80,Kidou Senshi Gundam,7.77,43,pg_13,1745,"Drama, Mecha, Military, Sci-Fi, Space"
32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,7.77,1,pg_13,3853,"School, Shounen, Sports, Team Sports"
41221,Liang Bu Yi,7.77,24,pg_13,6167,"Comedy, Historical, Romance"
1425,Lupin III: Part II,7.77,155,pg_13,4019,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen"
5310,Macross F Movie 1: Itsuwari no Utahime,7.77,1,pg_13,4353,"Mecha, Military, Music, Romance, Sci-Fi, Space"
8310,Magic Kaito,7.77,12,pg_13,2718,"Adventure, Comedy, Romance, Shounen"
4447,Meitantei Conan Movie 12: Senritsu no Full Score,7.77,1,pg_13,3445,"Adventure, Comedy, Detective, Mystery, Shounen"
39764,Meitantei Conan Movie 24: Hiiro no Dangan,7.77,1,pg_13,4901,"Action, Comedy, Detective, Drama, Mystery, Shounen"
40858,Psycho-Pass 3: First Inspector,7.77,3,r,2192,"Action, Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense"
210,Ranma ½,7.77,161,r+,975,"Action, Comedy, Ecchi, Magical Sex Shift, Martial Arts, Romance, School, Shounen"
57554,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,7.77,23,r,3179,"Action, Historical, Samurai, Shounen"
1253,Saint Seiya: Meiou Hades Meikai-hen,7.77,12,pg_13,3318,"Action, Adventure, Fantasy, Mythology, Sci-Fi, Shounen"
397,Seikai no Senki II,7.77,10,pg_13,4862,"Action, Military, Romance, Sci-Fi, Space"
2273,Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu-hen,7.77,1,pg_13,3017,"Drama, Mecha, Military, Sci-Fi, Space"
46431,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",7.77,1,pg_13,1993,"Comedy, Love Polygon, Romance, School"
30902,Yuru Yuri Nachuyachumi!+,7.77,2,pg_13,3187,"CGDCT, Comedy, Gag Humor, Girls Love"
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,7.77,1,pg_13,5888,"Drama, Mahou Shoujo"
1254,Saint Seiya,7.76,114,pg_13,1345,"Action, Adventure, Fantasy, Mythology, Sci-Fi, Shounen"
9088,Saiyuuki Gaiden,7.76,3,r,6052,"Action, Adventure, Drama, Fantasy, Shounen"
40814,Seitokai Yakuindomo Movie 2,7.76,1,r,4151,"Comedy, Gag Humor, School, Shounen"
44068,Tianbao Fuyao Lu 2nd Season,7.76,13,pg_13,9377,"Action, Adventure, Comedy, Fantasy, Historical, Mythology"
55651,Tonikaku Kawaii: Joshikou-hen,7.76,4,pg_13,2835,"Comedy, Romance, Shounen"
53126,Yamada-kun to Lv999 no Koi wo Suru,7.76,13,pg_13,475,"Romance, Video Game"
30123,Akagami no Shirayuki-hime,7.76,12,pg_13,310,"Drama, Medical, Romance, Shoujo"
40935,Beastars 2nd Season,7.76,12,r,515,"Anthropomorphic, Drama, Psychological, School, Shounen, Suspense"
9252,Break Blade Movie 3: Kyoujin no Ato,7.76,1,r,3136,"Adult Cast, Fantasy, Mecha, Military, Shounen"
28999,Charlotte,7.76,13,pg_13,65,"Drama, School, Super Power"
55151,Da Zhu Zai (2023),7.76,52,pg_13,11060,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
21867,Edogawa Conan Shissou Jiken: Shijou Saiaku no Futsukakan,7.76,1,pg_13,6039,"Adventure, Comedy, Detective, Mystery, Shounen"
29787,Gochuumon wa Usagi desu ka??,7.76,12,pg_13,1822,"CGDCT, Iyashikei, Slice of Life, Workplace"
38333,Gochuumon wa Usagi desu ka?? Sing for You,7.76,1,pg_13,4611,"CGDCT, Iyashikei, Slice of Life, Workplace"
11237,Hidamari Sketch x SP,7.76,2,pg_13,5699,"CGDCT, Iyashikei, School, Slice of Life, Visual Arts"
5231,Inazuma Eleven,7.76,127,g,1164,"Sports, Super Power, Team Sports"
39938,Inu-Ou,7.76,1,r,3993,"Award Winning, Fantasy, Historical, Music, Performing Arts"
49220,Isekai Ojisan,7.76,13,pg_13,627,"Adult Cast, Comedy, Fantasy, Isekai, Otaku Culture, Parody"
59389,Jian Lai,7.76,26,pg_13,12334,"Action, Adventure, Fantasy"
1092,Kidou Senshi Gundam III: Meguriai Sora-hen,7.76,1,pg_13,3918,"Adventure, Drama, Mecha, Military, Sci-Fi, Space"
19111,Love Live! School Idol Project 2nd Season,7.76,13,pg_13,1009,"Award Winning, Idols (Female), Music, School, Slice of Life"
13203,Lupin the Third: Mine Fujiko to Iu Onna,7.76,13,r+,2920,"Action, Adult Cast, Adventure, Award Winning, Comedy, Ecchi, Samurai, Seinen"
52955,Mahoutsukai no Yome Season 2,7.76,12,pg_13,1277,"Drama, Fantasy, Mythology, Romance, School, Shounen, Urban Fantasy"
60302,Natsume Yuujinchou Shichi: Nobashita Te wa,7.76,1,pg_13,7036,"Iyashikei, Mythology, Shoujo, Slice of Life, Supernatural"
57993,Oomuro-ke: Dear Friends,7.76,1,pg_13,7271,"CGDCT, Comedy, Girls Love, School"
3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),7.75,1,r,1077,"Action, Fantasy, Mystery, Romance, Suspense, Urban Fantasy"
32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,7.75,1,pg_13,3619,"School, Shounen, Sports, Team Sports"
1887,Lucky☆Star,7.75,24,pg_13,343,"CGDCT, Comedy, Gag Humor, Otaku Culture, School"
6115,Lupin III vs. Meitantei Conan,7.75,1,pg_13,4027,"Action, Adventure, Comedy, Mystery, Shounen"
35073,Overlord II,7.75,13,r,154,"Action, Adventure, Fantasy, Isekai"
48896,Overlord Movie 3: Sei Oukoku-hen,7.75,1,r,2186,"Action, Adventure, Fantasy, Isekai"
30727,Saenai Heroine no Sodatekata ♭,7.75,11,pg_13,670,"Comedy, Ecchi, Harem, Otaku Culture, Romance, School"
10083,Shiki Specials,7.75,2,r,2765,"Gore, Horror, Mystery, Psychological, Shounen, Supernatural, Suspense, Vampire"
1279,Taiyou no Ko Esteban,7.75,39,pg_13,5845,"Adventure, Historical, Sci-Fi"
5005,Tentai Senshi Sunred,7.75,26,pg_13,5058,"Comedy, Gag Humor, Parody, Seinen, Super Power"
26,Texhnolyze,7.75,22,r+,968,"Adult Cast, Avant Garde, Drama, Mystery, Organized Crime, Psychological, Sci-Fi, Suspense"
52741,Undead Unluck,7.75,24,r,808,"Action, Comedy, Shounen, Super Power"
7044,Zan Sayonara Zetsubou Sensei Bangaichi,7.75,2,r,3851,"Comedy, Gag Humor, Parody, School, Shounen"
41674,Aria the Crepuscolo,7.75,1,pg_13,5999,"Iyashikei, Sci-Fi, Shounen, Slice of Life"
530,Bishoujo Senshi Sailor Moon,7.75,46,pg_13,643,"Mahou Shoujo, Romance, Shoujo"
40429,Bishoujo Senshi Sailor Moon Eternal Movie 2,7.75,1,pg_13,4546,"Mahou Shoujo, Romance, Shoujo"
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,7.75,1,g,3658,"Mahou Shoujo, Romance, Shoujo"
38400,Free! Movie 4: The Final Stroke - Zenpen,7.75,1,pg_13,3061,"School, Sports"
1281,Gakkou no Kaidan,7.75,19,pg_13,1114,"Horror, Mystery, Supernatural"
37959,Gakuen Babysitters Special,7.75,1,pg_13,3561,"Childcare, Iyashikei, Shoujo, Slice of Life"
1491,Ginga Tetsudou 999,7.75,113,g,3737,"Adventure, Drama, Sci-Fi, Space"
60658,Hibi wa Sugiredo Meshi Umashi,7.75,12,pg_13,3732,"Adult Cast, CGDCT, Gourmet"
37873,BanG Dream! Garupa☆Pico,7.74,26,pg_13,4971,"Comedy, Music"
978,Change!! Getter Robo: Sekai Saigo no Hi,7.74,13,r,5616,"Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen"
1473,City Hunter '91,7.74,13,pg_13,4637,"Action, Comedy, Mystery, Shounen"
8142,Colorful (Movie),7.74,1,pg_13,1281,"Award Winning, Drama, Reincarnation"
41461,Date A Live IV,7.74,12,r,959,"Action, Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy"
35120,Devilman: Crybaby,7.74,10,r+,127,"Action, Avant Garde, Gore, Horror, Mythology, Shounen, Supernatural"
8687,Doraemon (2005),7.74,0,pg,5100,"Anthropomorphic, Comedy, Kids, Sci-Fi, Shounen"
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,7.74,11,r,665,"Action, Adventure, Fantasy"
41219,Fanren Xiu Xian Chuan,7.74,17,pg_13,7799,"Action, Adventure, Fantasy, Historical, Martial Arts"
35198,Free! Take Your Marks,7.74,1,pg_13,2488,"School, Slice of Life"
2508,Genshiken 2,7.74,12,pg_13,2524,"Adult Cast, Comedy, Otaku Culture, Parody, Seinen"
1571,Ghost Hunt,7.74,25,pg_13,1143,"Horror, Mystery, Shoujo, Supernatural"
17895,Golden Time,7.74,24,pg_13,152,"Adult Cast, Drama, Love Polygon, Romance"
19319,Gundam Build Fighters,7.74,25,g,2666,"Mecha, Sci-Fi"
21877,High Score Girl,7.74,12,pg_13,981,"Comedy, Love Polygon, Romance, School, Seinen, Video Game"
54035,Huangjin Tingyuan: Dongri Li de Xinnian Yuanwang,7.74,2,pg_13,10122,Comedy
3603,JoJo no Kimyou na Bouken: Phantom Blood,7.74,1,r,2818,"Action, Adventure, Horror, Shounen, Vampire"
33263,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,7.74,8,r,2164,"Adult Cast, Drama, Mystery, Supernatural"
49776,Kumichou Musume to Sewagakari,7.74,12,pg_13,1065,"Childcare, Organized Crime, Slice of Life"
35658,Kuroko no Basket: Last Game NG-shuu,7.74,1,pg_13,4105,"Comedy, Shounen, Sports, Team Sports"
19489,Little Witch Academia: Mahoujikake no Parade,7.74,1,g,1510,"Adventure, Comedy, Fantasy, School"
39196,Mairimashita! Iruma-kun,7.74,23,pg_13,444,"Comedy, Fantasy, School, Shounen"
3750,Maria-sama ga Miteru 4th,7.74,13,pg_13,4944,"Drama, Girls Love, School, Shoujo"
8609,Meitantei Conan OVA 10: Kid in Trap Island,7.74,1,pg_13,5413,"Adventure, Comedy, Detective, Mystery, Shounen"
353,Ojamajo Doremi Dokkaan!,7.74,51,g,5421,"Comedy, Mahou Shoujo"
8795,Panty & Stocking with Garterbelt,7.74,13,r,585,"Action, Comedy, Ecchi, Fantasy, Gag Humor, Parody"
20159,Pokemon: The Origin,7.74,4,pg,1126,"Action, Adventure, Comedy, Fantasy, Kids"
7588,Saraiya Goyou,7.74,12,pg_13,2345,"Adult Cast, Drama, Historical, Samurai, Seinen"
53129,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,7.74,1,pg_13,1447,"Drama, Romance, School, Supernatural"
10119,Seitokai Yakuindomo OVA,7.74,8,r,1880,"Comedy, Gag Humor, School, Shounen"
20815,Sekaiichi Hatsukoi: Valentine-hen,7.74,1,pg_13,3751,"Adult Cast, Boys Love, Workplace"
